,id,capacity,generation
68715,97838,3.071,1
68716,97839,3.072,2
68717,97840,2.046,2
68718,97843,3.328,2
68719,97844,3.069,
68720,97845,3.327,2
68721,97846,3.054,2
68722,97847,1.536,1
68723,97848,0.192,0
68724,97849,0.384,0
68725,97850,2.048,2
68726,97851,2.048,2
68727,97853,1.022,2
68728,97854,2.046,
68729,97855,4.094,1
68730,97856,3.327,2
68731,97857,2.047,3
68732,97858,3.07,2
68733,97862,2.047,2
68734,97863,1.016,
68735,97865,0.504,1
68736,97866,2.048,2
68737,97867,3.327,2
68738,97868,2.048,2
68739,97869,3.327,2
68740,97870,3.327,2
68741,97871,1.015,1
68742,97873,8.191,2
68743,97874,1.536,1
68744,97876,3.07,2
68745,97878,0.504,1
68746,97879,2.047,2
68747,97880,0.504,1
68748,97881,3.323,
68749,97882,2.047,2
68750,97883,3.072,1
68751,97884,4.094,2
68752,97885,1.024,0
68753,97886,2.047,2
68754,97888,3.326,2
68755,97890,2.175,1
68756,97891,2.048,2
68757,97892,1.023,2
68758,97893,2.047,2
68759,97894,2.047,2
68760,97896,3.326,2
68761,97897,3.327,2
68762,97898,3.327,2
68763,97899,2.047,2
68764,97900,1.024,1
68765,97901,1.007,1
68766,97902,1.008,1
68767,97903,1.024,2
68768,97904,3.327,2
68769,97905,2.047,2
68770,97906,3.327,2
68771,97907,2.046,2
68772,97908,3.056,2
68773,97911,3.328,2
68774,97912,4.096,2
68775,97913,3.327,2
68776,97914,1.024,2
68777,97915,1.024,1
68778,97916,1.023,2
68779,97917,2.047,2
68780,97918,3.326,2
68781,97919,2.047,2
68782,97920,1.472,2
68783,97922,2.048,1
68784,97924,3.327,2
68785,97925,3.327,2
68786,97927,2.048,1
68787,97928,2.047,2
68788,97930,0.48,1
68789,97931,3.328,2
68790,97932,3.071,2
68791,97933,0.768,1
68792,97934,1.015,1
68793,97935,3.583,2
68794,97936,2.047,
68795,97937,0.511,1
68796,97938,2.047,1
68797,97939,1.014,2
68798,97940,1.007,1
68799,97941,3.582,2
68800,97942,0.512,1
68801,97943,0.735,2
68802,97945,2.431,2
68803,97946,1.024,1
68804,97948,2.047,2
68805,97949,1.504,1
68806,97950,2.048,2
68807,97951,2.048,2
68808,97952,2.039,2
68809,97953,3.072,2
68810,97954,8.19,2
68811,97955,3.072,2
68812,97956,3.519,2
68813,97957,2.048,2
68814,97958,2.048,2
68815,97959,2.046,2
68816,97960,2.047,
68817,97961,2.047,2
68818,97962,3.327,2
68819,97963,3.071,1
68820,97964,3.318,2
68821,97965,2.048,2
68822,97966,3.328,2
68823,97967,0.735,1
68824,97968,2.048,2
68825,97969,3.583,2
68826,97970,2.048,2
68827,97971,3.318,2
68828,97972,1.024,1
68829,97973,2.038,2
68830,97974,3.327,2
68831,97975,2.046,2
68832,97977,2.048,2
68833,97979,2.048,
68834,97982,2.047,2
68835,97983,3.326,2
68836,97984,3.328,2
68837,97985,2.048,
68838,97989,1.024,1
68839,97990,2.048,2
68840,97991,2.04,2
68841,97993,2.047,2
68842,97994,3.327,2
68843,97995,8.191,2
68844,97998,2.048,
68845,97999,1.016,2
68846,98000,0.502,
68847,98001,1.024,
68848,98002,1.024,
68849,98005,2.046,2
68850,98006,2.03,2
68851,98007,2.048,2
68852,98010,2.048,2
68853,98012,1.919,2
68854,98013,3.072,2
68855,98014,2.048,1
68856,98015,2.048,2
68857,98016,2.046,2
68858,98019,2.047,
68859,98021,2.047,
68860,98022,3.326,2
68861,98023,0.504,2
68862,98024,3.583,2
68863,98025,3.327,2
68864,98028,2.048,2
68865,98029,3.327,2
68866,98030,3.071,2
68867,98031,1.024,1
68868,98032,3.583,2
68869,98033,0.766,1
68870,98034,3.583,2
68871,98035,3.583,2
68872,98036,1.023,1
68873,98037,3.326,2
68874,98038,3.07,2
68875,98039,3.326,2
68876,98040,3.328,2
68877,98041,3.07,2
68878,98042,3.583,2
68879,98043,0.895,
68880,98045,2.047,2
68881,98046,1.024,1
68882,98047,1.024,2
68883,98048,2.56,2
68884,98050,2.038,2
68885,98051,1.023,2
68886,98052,2.047,1
68887,98053,2.021,2
68888,98054,2.047,
68889,98055,8.19,2
68890,98056,2.048,1
68891,98057,2.047,2
68892,98059,2.047,2
68893,98060,3.323,2
68894,98063,3.327,2
68895,98066,2.046,2
68896,98067,2.038,2
68897,98068,1.022,2
68898,98070,1.152,2
68899,98072,0.959,2
68900,98074,2.048,2
68901,98076,1.014,1
68902,98078,2.048,
68903,98079,1.983,1
68904,98080,2.04,1
68905,98081,1.022,1
68906,98082,3.328,2
68907,98083,1.79,2
68908,98085,2.048,2
68909,98086,2.039,2
68910,98087,3.327,2
68911,98088,2.048,2
68912,98089,0.895,
68913,98090,2.047,1
68914,98092,3.326,2
68915,98093,0.512,0
68916,98094,2.047,2
68917,98095,2.047,2
68918,98097,3.328,2
68919,98098,3.07,
68920,98099,2.038,2
68921,98100,3.071,2
68922,98101,2.047,2
68923,98102,3.063,2
68924,98103,1.024,1
68925,98105,1.534,1
68926,98107,3.071,2
68927,98108,2.038,2
68928,98109,3.071,2
68929,98110,3.327,2
68930,98111,0.512,2
68931,98112,2.047,2
68932,98113,2.048,2
68933,98114,2.047,2
68934,98115,2.048,1
68935,98116,0.254,1
68936,98117,2.046,2
68937,98118,0.254,1
68938,98119,2.047,2
68939,98121,0.768,
68940,98123,2.047,2
68941,98124,3.062,2
68942,98125,0.479,1
68943,98127,1.919,2
68944,98128,1.92,2
68945,98131,2.04,2
68946,98132,2.047,2
68947,98133,3.07,2
68948,98135,2.047,2
68949,98136,1.024,1
68950,98137,0.512,1
68951,98139,3.327,2
68952,98140,1.014,1
68953,98142,1.79,1
68954,98143,3.326,2
68955,98144,2.048,1
68956,98145,2.048,2
68957,98146,3.326,2
68958,98148,0.512,1
68959,98150,0.512,1
68960,98151,4.094,2
68961,98152,3.054,2
68962,98157,3.327,2
68963,98158,0.993,2
68964,98160,3.327,2
68965,98163,3.07,2
68966,98165,2.048,2
68967,98167,2.046,2
68968,98168,3.328,2
68969,98170,3.327,2
68970,98171,3.328,2
68971,98172,2.048,2
68972,98173,2.048,2
68973,98174,3.071,2
68974,98175,0.383,0
68975,98176,2.047,2
68976,98178,3.328,2
68977,98179,2.048,2
68978,98180,0.48,0
68979,98181,1.918,1
68980,98183,2.046,2
68981,98184,3.008,2
68982,98185,3.071,2
68983,98187,2.047,2
68984,98188,2.048,1
68985,98189,3.054,2
68986,98190,3.327,2
68987,98191,2.047,2
68988,98192,3.326,2
68989,98193,3.066,2
68990,98194,2.047,2
68991,98196,3.327,2
68992,98198,2.047,2
68993,98199,3.326,2
68994,98201,0.48,1
68995,98202,3.071,2
68996,98203,0.64,1
68997,98204,1.536,1
68998,98205,3.071,2
68999,98208,2.048,2
69000,98210,2.048,
69001,98213,3.327,0
69002,98214,3.328,2
69003,98215,4.096,2
69004,98216,3.328,2
69005,98217,3.328,2
69006,98218,3.066,2
69007,98219,1.79,1
69008,98222,3.071,
69009,98223,3.583,2
69010,98224,3.583,2
69011,98225,2.048,2
69012,98226,3.008,2
69013,98228,3.328,2
69014,98230,4.096,2
69015,98234,3.327,2
69016,98235,1.024,1
69017,98236,2.048,2
69018,98237,2.047,2
69019,98238,0.639,
69020,98239,3.071,2
69021,98240,2.047,2
69022,98241,2.046,2
69023,98242,1.016,2
69024,98244,1.016,2
69025,98245,3.071,2
69026,98246,2.047,2
69027,98247,3.326,2
69028,98248,3.328,2
69029,98249,1.024,1
69030,98250,0.639,
69031,98251,2.037,2
69032,98252,3.07,1
69033,98253,3.007,2
69034,98254,2.046,2
69035,98255,3.007,2
69036,98256,3.071,
69037,98257,3.071,2
69038,98258,2.047,2
69039,98259,0.503,0
69040,98260,3.07,2
69041,98261,3.327,2
69042,98264,1.024,1
69043,98267,3.583,2
69044,98268,3.327,2
69045,98269,3.072,1
69046,98270,3.583,2
69047,98273,1.023,2
69048,98274,1.015,2
69049,98275,3.327,2
69050,98277,3.071,2
69051,98279,3.071,1
69052,98281,8.191,2
69053,98282,1.919,2
69054,98283,4.096,2
69055,98285,6.143,2
69056,98286,1.024,1
69057,98287,1.015,1
69058,98288,1.015,1
69059,98289,1.023,1
69060,98290,3.072,1
69061,98291,2.047,2
69062,98292,3.326,2
69063,98293,3.054,2
69064,98294,3.071,2
69065,98295,1.024,
69066,98296,2.047,2
69067,98297,2.048,1
69068,98298,0.512,2
69069,98299,3.326,2
69070,98300,2.048,2
69071,98301,3.328,2
69072,98303,2.047,2
69073,98304,2.047,2
69074,98305,2.047,2
69075,98306,3.328,2
69076,98307,3.07,2
69077,98308,3.327,2
69078,98310,0.512,1
69079,98311,2.048,1
69080,98312,0.512,
69081,98313,3.054,1
69082,98314,0.51,
69083,98315,3.07,2
69084,98316,0.5,1
69085,98317,0.256,0
69086,98318,2.046,2
69087,98319,2.039,2
69088,98320,3.327,2
69089,98321,0.766,2
69090,98322,3.327,2
69091,98323,0.512,2
69092,98326,0.502,1
69093,98327,2.048,2
69094,98328,3.328,2
69095,98329,3.328,2
69096,98330,1.016,2
69097,98331,3.326,2
69098,98332,3.328,2
69099,98333,2.816,1
69100,98334,1.024,
69101,98335,1.024,1
69102,98336,2.048,2
69103,98337,3.328,2
69104,98338,0.735,1
69105,98339,0.224,1
69106,98340,2.047,2
69107,98341,3.007,2
69108,98342,0.32,0
69109,98344,2.046,2
69110,98346,3.054,2
69111,98347,1.024,1
69112,98348,2.048,2
69113,98349,2.048,2
69114,98351,2.046,2
69115,98352,3.072,2
69116,98353,2.04,1
69117,98354,1.024,1
69118,98355,1.023,1
69119,98356,3.007,2
69120,98357,3.072,2
69121,98358,1.015,1
69122,98359,3.072,2
69123,98360,3.328,2
69124,98361,1.024,1
69125,98362,8.19,2
69126,98363,3.072,1
69127,98364,3.326,2
69128,98365,3.315,2
69129,98366,2.048,2
69130,98367,3.071,2
69131,98369,3.327,2
69132,98370,2.047,2
69133,98371,3.327,
69134,98372,2.048,2
69135,98373,2.047,2
69136,98374,2.048,2
69137,98375,3.326,2
69138,98376,2.048,2
69139,98377,2.048,2
69140,98379,3.072,2
69141,98380,2.046,2
69142,98381,3.328,2
69143,98383,2.048,2
69144,98384,3.072,2
69145,98387,2.046,2
69146,98388,1.024,0
69147,98389,2.046,2
69148,98390,1.024,0
69149,98391,2.048,2
69150,98392,1.982,2
69151,98393,3.583,2
69152,98394,1.024,1
69153,98395,0.704,1
69154,98396,2.039,2
69155,98397,0.512,1
69156,98398,2.047,1
69157,98399,8.191,
69158,98400,2.046,2
69159,98401,2.047,2
69160,98402,2.047,2
69161,98404,1.015,1
69162,98405,0.503,
69163,98406,16.383,2
69164,98407,2.046,2
69165,98408,1.919,2
69166,98409,1.983,
69167,98410,3.327,2
69168,98411,2.047,2
69169,98412,4.08,
69170,98413,2.047,2
69171,98414,0.703,1
69172,98415,2.046,2
69173,98416,0.703,1
69174,98417,1.024,1
69175,98418,2.046,2
69176,98419,3.07,2
69177,98420,3.325,2
69178,98421,8.19,2
69179,98422,2.047,2
69180,98424,4.096,2
69181,98425,3.325,2
69182,98427,3.326,2
69183,98428,3.325,2
69184,98429,3.314,2
69185,98430,2.048,1
69186,98431,1.024,1
69187,98433,3.582,2
69188,98434,3.325,2
69189,98435,0.504,0
69190,98436,0.495,1
69191,98438,1.248,1
69192,98439,3.327,2
69193,98440,3.328,2
69194,98441,0.512,1
69195,98442,1.024,1
69196,98443,0.959,2
69197,98444,1.007,1
69198,98445,3.328,2
69199,98446,1.023,
69200,98447,3.072,2
69201,98448,2.039,2
69202,98449,2.04,2
69203,98450,2.048,2
69204,98451,1.024,1
69205,98452,0.512,1
69206,98453,3.054,2
69207,98454,2.175,1
69208,98455,3.328,2
69209,98456,1.015,2
69210,98457,3.071,2
69211,98458,2.03,2
69212,98459,0.223,2
69213,98460,3.327,2
69214,98461,3.327,2
69215,98462,3.07,2
69216,98463,1.015,2
69217,98465,3.327,2
69218,98467,3.327,2
69219,98468,3.326,2
69220,98469,2.045,2
69221,98470,2.046,2
69222,98471,3.327,2
69223,98472,0.254,0
69224,98474,2.048,2
69225,98475,3.072,2
69226,98476,3.322,2
69227,98477,0.51,0
69228,98478,1.52,1
69229,98480,2.042,2
69230,98482,2.046,2
69231,98484,2.046,2
69232,98485,4.094,2
69233,98486,3.582,2
69234,98487,1.024,1
69235,98488,0.512,
69236,98489,2.559,2
69237,98490,1.92,2
69238,98491,3.583,2
69239,98492,2.048,1
69240,98493,8.19,2
69241,98494,2.048,
69242,98495,2.048,2
69243,98499,4.085,2
69244,98500,0.503,1
69245,98501,3.07,2
69246,98502,1.023,0
69247,98503,3.072,1
69248,98504,2.047,2
69249,98506,2.047,2
69250,98507,2.048,2
69251,98509,3.327,2
69252,98510,3.328,0
69253,98512,2.047,0
69254,98513,3.327,2
69255,98514,1.536,2
69256,98515,2.046,2
69257,98517,2.047,2
69258,98519,3.327,2
69259,98520,1.916,2
69260,98521,0.504,1
69261,98522,2.046,2
69262,98524,2.047,2
69263,98525,2.56,2
69264,98526,0.384,0
69265,98527,4.094,2
69266,98528,2.56,2
69267,98529,1.023,2
69268,98530,4.096,2
69269,98531,2.047,2
69270,98532,2.048,2
69271,98533,2.047,2
69272,98535,2.048,2
69273,98537,2.043,2
69274,98538,3.328,1
69275,98539,2.047,2
69276,98540,1.024,1
69277,98541,2.015,1
69278,98542,3.327,2
69279,98543,2.048,
69280,98545,1.024,1
69281,98546,2.048,2
69282,98547,3.327,2
69283,98548,1.023,2
69284,98549,3.037,2
69285,98550,3.044,2
69286,98552,2.048,2
69287,98553,0.896,1
69288,98554,2.048,2
69289,98557,2.56,2
69290,98558,2.048,3
69291,98560,1.536,
69292,98561,2.047,1
69293,98562,2.048,1
69294,98565,2.046,2
69295,98566,2.047,2
69296,98567,1.536,
69297,98568,1.024,2
69298,98569,3.319,2
69299,98572,2.048,2
69300,98573,2.046,2
69301,98576,1.024,2
69302,98577,3.072,2
69303,98578,3.328,2
69304,98579,2.048,2
69305,98580,3.328,
69306,98581,1.024,0
69307,98582,3.328,
69308,98583,3.327,2
69309,98584,2.048,2
69310,98585,1.791,2
69311,98586,2.048,1
69312,98587,2.047,2
69313,98588,2.039,2
69314,98589,3.072,2
69315,98590,1.022,1
69316,98591,1.792,2
69317,98592,3.328,2
69318,98593,2.047,1
69319,98594,0.504,1
69320,98595,1.279,1
69321,98596,2.047,1
69322,98597,3.07,2
69323,98599,3.326,1
69324,98600,3.454,2
69325,98601,1.279,1
69326,98603,2.048,3
69327,98604,0.895,2
69328,98605,3.326,2
69329,98606,0.993,1
69330,98607,1.919,2
69331,98608,1.016,2
69332,98609,2.03,2
69333,98610,2.048,2
69334,98611,0.511,
69335,98612,1.023,2
69336,98613,2.046,2
69337,98614,0.256,0
69338,98615,1.023,1
69339,98616,1.022,1
69340,98617,1.024,1
69341,98618,4.094,2
69342,98619,2.048,2
69343,98620,2.038,2
69344,98621,2.048,2
69345,98622,0.959,2
69346,98623,4.096,
69347,98624,2.046,1
69348,98625,3.584,2
69349,98627,8.191,2
69350,98628,3.328,2
69351,98629,2.047,2
69352,98630,3.071,2
69353,98631,2.048,2
69354,98632,2.047,2
69355,98633,2.038,2
69356,98635,3.582,2
69357,98636,2.048,2
69358,98637,2.047,
69359,98638,0.48,0
69360,98639,2.038,2
69361,98640,4.093,2
69362,98641,2.039,2
69363,98642,2.047,2
69364,98643,3.071,2
69365,98644,2.047,2
69366,98645,3.318,2
69367,98646,1.536,2
69368,98647,0.224,1
69369,98648,4.096,2
69370,98649,4.093,2
69371,98650,0.512,0
69372,98651,2.038,2
69373,98652,3.582,2
69374,98653,1.92,2
69375,98654,1.791,2
69376,98657,2.048,2
69377,98658,8.191,2
69378,98659,2.047,2
69379,98660,3.071,1
69380,98661,0.895,2
69381,98662,3.326,2
69382,98663,2.047,2
69383,98666,3.072,2
69384,98667,1.014,1
69385,98668,2.047,2
69386,98669,2.048,2
69387,98673,2.047,2
69388,98674,1.024,2
69389,98675,2.048,2
69390,98676,2.047,2
69391,98677,3.328,2
69392,98678,1.28,1
69393,98679,2.047,2
69394,98680,3.327,2
69395,98681,1.024,1
69396,98682,2.048,2
69397,98683,4.095,2
69398,98685,2.046,2
69399,98688,4.096,2
69400,98689,2.559,1
69401,98690,8.19,2
69402,98691,2.04,2
69403,98692,1.919,2
69404,98693,4.094,2
69405,98694,2.047,1
69406,98695,2.047,1
69407,98696,2.048,2
69408,98697,0.48,1
69409,98698,2.56,2
69410,98699,3.327,2
69411,98700,3.582,2
69412,98701,3.044,2
69413,98702,2.047,2
69414,98703,1.016,2
69415,98704,2.03,2
69416,98705,2.046,2
69417,98708,3.07,2
69418,98710,1.791,2
69419,98711,3.07,2
69420,98712,3.326,2
69421,98713,3.07,2
69422,98714,3.328,2
69423,98715,1.536,2
69424,98718,1.536,2
69425,98720,2.047,2
69426,98721,2.047,0
69427,98722,2.048,2
69428,98723,3.054,2
69429,98724,2.029,2
69430,98725,2.039,2
69431,98726,2.047,2
69432,98727,2.039,2
69433,98728,2.047,2
69434,98729,2.038,2
69435,98730,3.318,2
69436,98731,3.328,2
69437,98732,8.19,2
69438,98733,0.512,1
69439,98734,3.328,1
69440,98735,8.19,2
69441,98737,2.048,
69442,98738,8.19,
69443,98739,3.072,2
69444,98740,1.023,2
69445,98741,2.04,2
69446,98742,1.024,
69447,98743,1.015,2
69448,98744,1.015,2
69449,98745,3.328,2
69450,98746,1.024,1
69451,98747,0.735,1
69452,98748,1.024,1
69453,98749,2.047,2
69454,98750,3.328,2
69455,98752,2.038,2
69456,98754,2.046,2
69457,98755,0.624,0
69458,98756,3.582,2
69459,98757,8.191,2
69460,98758,2.048,1
69461,98759,2.047,2
69462,98760,2.047,2
69463,98761,3.326,2
69464,98762,2.038,2
69465,98764,1.015,0
69466,98767,1.792,
69467,98768,3.328,2
69468,98769,3.327,
69469,98770,3.326,2
69470,98771,0.759,1
69471,98772,2.048,1
69472,98773,2.048,2
69473,98774,1.015,1
69474,98775,3.071,2
69475,98776,2.037,2
69476,98778,3.071,1
69477,98779,2.047,2
69478,98781,2.047,2
69479,98783,3.328,
69480,98784,2.048,2
69481,98785,3.583,2
69482,98786,2.047,1
69483,98787,0.48,0
69484,98788,2.048,2
69485,98789,1.536,2
69486,98790,1.023,1
69487,98791,2.047,1
69488,98792,1.024,1
69489,98793,3.069,2
69490,98794,2.048,2
69491,98795,2.048,2
69492,98796,2.048,2
69493,98797,1.015,1
69494,98798,0.512,0
69495,98799,2.816,2
69496,98800,0.512,0
69497,98801,3.07,
69498,98802,2.046,2
69499,98803,3.07,
69500,98804,2.047,2
69501,98805,1.023,
69502,98806,2.046,2
69503,98807,3.071,2
69504,98808,3.328,
69505,98810,3.327,2
69506,98811,3.328,
69507,98813,1.984,2
69508,98814,3.327,2
69509,98815,2.048,2
69510,98816,3.327,2
69511,98817,3.582,2
69512,98818,1.024,1
69513,98819,2.048,2
69514,98820,1.919,2
69515,98821,2.046,1
69516,98822,3.071,1
69517,98823,2.047,2
69518,98824,3.071,1
69519,98826,0.512,0
69520,98827,2.048,2
69521,98828,1.406,2
69522,98829,0.512,1
69523,98830,3.327,
69524,98831,2.047,2
69525,98832,2.046,1
69526,98833,1.024,2
69527,98834,2.047,0
69528,98835,4.096,2
69529,98836,3.328,2
69530,98837,3.326,2
69531,98838,2.048,2
69532,98839,2.048,1
69533,98840,1.919,2
69534,98841,2.048,2
69535,98842,2.047,2
69536,98843,2.048,2
69537,98844,3.328,2
69538,98845,2.046,2
69539,98846,3.326,2
69540,98847,1.024,1
69541,98848,0.496,0
69542,98853,2.047,2
69543,98854,1.024,1
69544,98856,2.048,2
69545,98859,0.991,2
69546,98860,0.959,1
69547,98862,2.047,2
69548,98863,6.142,2
69549,98864,3.008,2
69550,98865,0.224,0
69551,98866,0.48,0
69552,98867,2.048,1
69553,98868,1.014,2
69554,98869,0.48,1
69555,98870,2.038,2
69556,98871,3.326,2
69557,98872,3.071,2
69558,98873,3.327,2
69559,98874,3.583,2
69560,98875,2.047,2
69561,98876,2.047,2
69562,98878,2.048,2
69563,98879,2.047,2
69564,98881,3.583,2
69565,98882,2.048,3
69566,98883,2.047,2
69567,98884,2.048,3
69568,98885,2.048,2
69569,98886,2.047,1
69570,98887,3.326,2
69571,98888,2.048,2
69572,98889,2.048,2
69573,98890,1.016,2
69574,98891,3.328,2
69575,98892,0.512,1
69576,98893,1.024,1
69577,98894,1.024,1
69578,98895,3.071,2
69579,98897,0.512,1
69580,98898,0.76,
69581,98899,2.048,2
69582,98900,1.024,2
69583,98901,1.023,1
69584,98903,2.047,2
69585,98904,2.048,2
69586,98906,1.918,1
69587,98907,3.071,2
69588,98909,0.736,
69589,98910,2.047,2
69590,98911,2.04,2
69591,98912,2.046,2
69592,98913,2.047,2
69593,98914,3.328,
69594,98915,3.328,
69595,98917,2.048,2
69596,98919,0.896,2
69597,98920,2.046,
69598,98921,1.024,1
69599,98922,0.512,0
69600,98923,2.047,2
69601,98924,2.048,
69602,98925,2.048,2
69603,98926,4.095,2
69604,98927,3.328,2
69605,98928,0.48,0
69606,98929,2.007,2
69607,98930,3.327,2
69608,98931,2.048,1
69609,98933,2.175,1
69610,98935,8.191,2
69611,98936,1.024,1
69612,98937,8.191,2
69613,98938,2.048,1
69614,98939,3.007,2
69615,98940,8.191,2
69616,98941,3.318,2
69617,98942,2.046,2
69618,98944,3.055,2
69619,98945,2.047,2
69620,98946,2.047,2
69621,98947,2.048,2
69622,98948,2.048,2
69623,98951,1.023,1
69624,98952,2.047,2
69625,98953,2.047,2
69626,98954,2.047,2
69627,98955,2.048,2
69628,98956,3.07,
69629,98957,3.007,2
69630,98958,2.048,1
69631,98959,3.327,2
69632,98961,3.07,2
69633,98962,3.327,2
69634,98963,2.046,2
69635,98964,3.327,2
69636,98969,3.328,2
69637,98970,3.044,2
69638,98971,1.536,0
69639,98972,1.024,1
69640,98973,2.046,2
69641,98974,3.07,
69642,98975,0.895,1
69643,98976,4.094,2
69644,98977,0.895,1
69645,98978,2.048,2
69646,98981,2.039,1
69647,98986,3.582,2
69648,98987,2.048,2
69649,98988,2.047,2
69650,98989,3.327,2
69651,98991,2.047,2
69652,98992,2.046,2
69653,98993,2.046,2
69654,98994,3.323,2
69655,98995,2.047,2
69656,98996,2.046,2
69657,98997,2.048,2
69658,98998,2.048,1
69659,98999,1.536,0
69660,99000,2.048,2
69661,99003,3.456,2
69662,99004,4.094,2
69663,99008,3.327,3
69664,99009,3.044,2
69665,99010,3.581,2
69666,99011,1.024,1
69667,99012,3.044,2
69668,99013,3.326,2
69669,99014,3.327,2
69670,99015,2.048,2
69671,99017,2.048,1
69672,99018,1.024,2
69673,99021,2.048,2
69674,99022,1.271,1
69675,99023,0.895,1
69676,99024,2.048,2
69677,99025,2.048,1
69678,99026,0.736,0
69679,99027,3.328,2
69680,99029,3.328,2
69681,99030,3.328,2
69682,99031,2.048,2
69683,99032,3.328,2
69684,99033,1.015,1
69685,99034,2.046,
69686,99035,3.328,2
69687,99036,2.047,2
69688,99038,3.327,2
69689,99039,2.021,2
69690,99040,1.022,
69691,99041,2.039,0
69692,99042,2.048,2
69693,99044,2.047,2
69694,99046,1.024,1
69695,99047,0.895,1
69696,99048,2.048,2
69697,99050,3.327,
69698,99053,3.327,
69699,99055,3.327,2
